BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
493846,VISA,CREDIT,GOLD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
494063,VISA,CREDIT,GOLD,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
494064,VISA,CREDIT,CLASSIC,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
494100,VISA,CREDIT,CLASSIC,"TOPRAKBANK, A.S.",212:2569855,,TR,TUR,TURKEY
494101,VISA,DEBIT,PREPAID CLASSIC,ZIRAAT FINANSAL TEKNOLOJILER ELEKTRONIK PARA VE DEME HIZMETLERI A S,,,TR,TUR,TURKEY
494102,VISA,CREDIT,GOLD,"TOPRAKBANK, A.S.",212:2569855,,TR,TUR,TURKEY
494314,VISA,DEBIT,CLASSIC,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
494316,VISA,DEBIT,BUSINESS,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
494760,VISA,DEBIT,,,,,TR,TUR,TURKEY
496019,VISA,CREDIT,CLASSIC,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
497022,VISA,DEBIT,CLASSIC,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
498516,VISA,CREDIT,CLASSIC,BURGAN BANK,,,TR,TUR,TURKEY
498517,VISA,CREDIT,GOLD,BURGAN BANK,,,TR,TUR,TURKEY
498518,VISA,CREDIT,PLATINUM,BURGAN BANK,,,TR,TUR,TURKEY
498519,VISA,CREDIT,PLATINUM,BURGAN BANK,,,TR,TUR,TURKEY
498520,VISA,CREDIT,BUSINESS,BURGAN BANK,,,TR,TUR,TURKEY
498521,VISA,CREDIT,BUSINESS,BURGAN BANK,,,TR,TUR,TURKEY
498597,VISA,DEBIT,PREPAID CLASSIC,"OZAN ELEKTRONIK PARA, A.S.",,,TR,TUR,TURKEY
498598,VISA,DEBIT,PREPAID CLASSIC,"TURKCELL ODEME VE ELEKTRONIK PARA-HIZMETLERI, A.S.",,,TR,TUR,TURKEY
498724,VISA,CREDIT,GOLD,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
498725,VISA,CREDIT,PLATINUM,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
498749,VISA,DEBIT,CLASSIC,QNB BANK A.S,,,TR,TUR,TURKEY
498852,VISA,CREDIT,BUSINESS,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
499600,VISA,DEBIT,,,,,TR,TUR,TURKEY
499821,VISA,DEBIT,ELECTRON,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
499850,VISA,CREDIT,CLASSIC,QNB BANK A.S,,,TR,TUR,TURKEY
499851,VISA,CREDIT,PLATINUM,QNB BANK A.S,,,TR,TUR,TURKEY
499852,VISA,CREDIT,PLATINUM,QNB BANK A.S,,,TR,TUR,TURKEY
499853,VISA,DEBIT,CLASSIC,QNB BANK A.S,,,TR,TUR,TURKEY
500166,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
501774,MAESTRO,DEBIT,,VAKIF BANK,,,TR,TUR,TURKEY
501807,MAESTRO,DEBIT,,,,,TR,TUR,TURKEY
502850,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
504166,MAESTRO,DEBIT,PERSONAL,AKTIFBANK,,,TR,TUR,TURKEY
504668,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
505201,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
505263,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
505785,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
508129,MAESTRO,DEBIT,,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
510005,MASTERCARD,CREDIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
510054,MASTERCARD,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
510056,MASTERCARD,CREDIT,STANDARD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
510063,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
510118,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
510119,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
510138,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
510139,MASTERCARD,CREDIT,GOLD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
510151,MASTERCARD,CREDIT,STANDARD,"ING, A.S.",,,TR,TUR,TURKEY
510152,MASTERCARD,CREDIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
510221,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
510238,MASTERCARD,CREDIT,,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
510270,MASTERCARD,DEBIT,STANDARD,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
511109,MASTERCARD,DEBIT,WORLD ELITE,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
511436,MASTERCARD,DEBIT,PREPAID,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
511583,MASTERCARD,CREDIT,WORLD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
511660,MASTERCARD,CREDIT,BUSINESS,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
511758,MASTERCARD,CREDIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
511783,MASTERCARD,CREDIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
511885,MASTERCARD,CREDIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
512017,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
512117,MASTERCARD,CREDIT,PLATINUM,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
512180,MASTERCARD,DEBIT,STANDARD,ARAP TURK BANKASI AS,,,TR,TUR,TURKEY
512360,MASTERCARD,CREDIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
512440,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
512446,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
512595,MASTERCARD,CREDIT,STANDARD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
512618,MASTERCARD,CREDIT,PERSONAL,"ALTERNATIF BANK, A.S.",,,TR,TUR,TURKEY
512651,MASTERCARD,CREDIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
512754,MASTERCARD,CREDIT,WORLD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
512803,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
513662,MASTERCARD,CREDIT,PLATINUM,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
514025,MASTERCARD,CREDIT,PLATINUM,"ICBC TURKEY BANK, A.S.",,,TR,TUR,TURKEY
514102,MASTERCARD,DEBIT,PREPAID,PAYPORTER ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
514140,MASTERCARD,CREDIT,STANDARD,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
514915,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
514924,MASTERCARD,CREDIT,PLATINUM,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
515289,MASTERCARD,DEBIT,STANDARD,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
515456,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
515483,MASTERCARD,DEBIT,BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
515755,MASTERCARD,DEBIT,PREPAID RELOADABLE,"ING, A.S.",,,TR,TUR,TURKEY
515865,MASTERCARD,CREDIT,MIXED PRODUCT,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
515998,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURKCELL ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
516183,MASTERCARD,CREDIT,BUSINESS,ALBARAKA TURK KATILIM BANKASI,,,TR,TUR,TURKEY
516308,MASTERCARD,CREDIT,STANDARD,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
516357,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
516458,MASTERCARD,CREDIT,PLATINUM,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
516643,MASTERCARD,DEBIT,PREPAID,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
516733,MASTERCARD,CREDIT,MIXED PRODUCT,"FINANSBANK, A.S.",+908502220900,https://www.qnbfinansbank.com,TR,TUR,TURKEY
516740,MASTERCARD,DEBIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
516741,MASTERCARD,DEBIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
516789,MASTERCARD,DEBIT,BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
516835,MASTERCARD,DEBIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
516840,MASTERCARD,DEBIT,STANDARD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
516841,MASTERCARD,DEBIT,PLATINUM,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
516843,MASTERCARD,DEBIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
516846,MASTERCARD,DEBIT,STANDARD,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
516888,MASTERCARD,DEBIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
516912,MASTERCARD,DEBIT,BUSINESS,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
516914,MASTERCARD,DEBIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
516932,MASTERCARD,DEBIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
516943,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
516944,MASTERCARD,DEBIT,STANDARD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
516961,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
517040,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
517041,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
517042,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
517047,MASTERCARD,DEBIT,PREPAID RELOADABLE,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
517048,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
517049,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
517343,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
517601,MASTERCARD,CREDIT,PERSONAL,FIBABANKA,,,TR,TUR,TURKEY
517946,MASTERCARD,CREDIT,STANDARD,"ING, A.S.",,,TR,TUR,TURKEY
518358,MASTERCARD,CREDIT,WORLD BLACK,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
518599,MASTERCARD,CREDIT,GOLD,"TURKISH BANK, A.S.",,,TR,TUR,TURKEY
518896,MASTERCARD,CREDIT,STANDARD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
519015,MASTERCARD,DEBIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI, A.S.",,http://www.turkiyefinans.com.tr,TR,TUR,TURKEY
519261,MASTERCARD,CREDIT,STANDARD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
519324,MASTERCARD,CREDIT,WORLD,QNB BANK A.S,,,TR,TUR,TURKEY
519399,MASTERCARD,CREDIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
519653,MASTERCARD,DEBIT,PREPAID,SIPAY ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
519753,MASTERCARD,CREDIT,BUSINESS,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
519780,MASTERCARD,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
520017,MASTERCARD,CREDIT,STANDARD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
520019,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
520068,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
520097,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
520180,MASTERCARD,CREDIT,WORLD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
520303,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
520527,MASTERCARD,CREDIT,BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
520653,MASTERCARD,CREDIT,,"TURKIYE IS BANKASI, A.S.",+904440202,http://www.isbank.com.tr,TR,TUR,TURKEY
520745,MASTERCARD,DEBIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
520909,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
520922,MASTERCARD,DEBIT,WORLD ELITE,"T. GARANTI BANKASI, A.S.",,,TR,TUR,TURKEY
520932,MASTERCARD,CREDIT,STANDARD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
520940,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
520947,MASTERCARD,DEBIT,BUSINESS,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
520988,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
521022,MASTERCARD,CREDIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
521081,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
521162,MASTERCARD,CREDIT,BUSINESS,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
521378,MASTERCARD,CREDIT,PLATINUM,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
521394,MASTERCARD,CREDIT,MIXED PRODUCT,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
521400,MASTERCARD,CREDIT,WORLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
521584,MASTERCARD,DEBIT,PREPAID,"FINANSBANK, A.S.",+908502220900,https://www.qnbfinansbank.com,TR,TUR,TURKEY
521807,MASTERCARD,CREDIT,WORLD BLACK,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
521824,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
521825,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
521836,MASTERCARD,CREDIT,WORLD,QNB BANK A.S,,,TR,TUR,TURKEY
521848,MASTERCARD,CREDIT,PLATINUM,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
521875,MASTERCARD,CREDIT,PLATINUM,"ICBC TURKEY BANK, A.S.",,,TR,TUR,TURKEY
521942,MASTERCARD,DEBIT,PREPAID,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
522021,MASTERCARD,CREDIT,WORLD BLACK,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
522075,MASTERCARD,CREDIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
522204,MASTERCARD,CREDIT,GOLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
522221,MASTERCARD,CREDIT,STANDARD,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
522240,MASTERCARD,CREDIT,STANDARD,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
522241,MASTERCARD,CREDIT,GOLD,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
522347,MASTERCARD,CREDIT,PLATINUM,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
522356,MASTERCARD,CREDIT,GOLD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
522362,MASTERCARD,CREDIT,STANDARD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
522441,MASTERCARD,CREDIT,BUSINESS,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
522503,MASTERCARD,DEBIT,PREPAID,DGPARA ODEME KURULUSU AS,,,TR,TUR,TURKEY
522517,MASTERCARD,CREDIT,PLATINUM,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
522566,MASTERCARD,CREDIT,PLATINUM,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
522576,MASTERCARD,CREDIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
522989,MASTERCARD,DEBIT,PREPAID,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
523034,MASTERCARD,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
523243,MASTERCARD,DEBIT,PREPAID BUSINESS,OZANPAY,,,TR,TUR,TURKEY
523453,MASTERCARD,CREDIT,STANDARD,"BANKPOZITIF KREDI VE KALKINMA BANKASI, A.S.",,,TR,TUR,TURKEY
523515,MASTERCARD,CREDIT,PLATINUM,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
523529,MASTERCARD,CREDIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
524346,MASTERCARD,CREDIT,PLATINUM,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
524347,MASTERCARD,CREDIT,WORLD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
524433,MASTERCARD,DEBIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
524659,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
524677,MASTERCARD,CREDIT,STANDARD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
524839,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
524840,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
524907,MASTERCARD,DEBIT,PREPAID,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
525312,MASTERCARD,CREDIT,MIXED PRODUCT,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
525314,MASTERCARD,CREDIT,MIXED PRODUCT,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
525329,MASTERCARD,CREDIT,WORLD BLACK,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
525339,MASTERCARD,CREDIT,PLATINUM,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
525382,MASTERCARD,CREDIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
525404,MASTERCARD,CREDIT,STANDARD,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
525413,MASTERCARD,CREDIT,WORLD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
525492,MASTERCARD,DEBIT,PREPAID,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
525604,MASTERCARD,CREDIT,BUSINESS,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
525795,MASTERCARD,CREDIT,GOLD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
525864,MASTERCARD,CREDIT,WORLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
526289,MASTERCARD,DEBIT,PREPAID RELOADABLE,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
526290,MASTERCARD,DEBIT,STANDARD,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
526911,MASTERCARD,CREDIT,PLATINUM,QNB BANK A.S,,,TR,TUR,TURKEY
526952,MASTERCARD,CREDIT,GOLD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
526955,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
526963,MASTERCARD,DEBIT,BUSINESS,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
526973,MASTERCARD,CREDIT,WORLD,"ING, A.S.",,,TR,TUR,TURKEY
526975,MASTERCARD,CREDIT,WORLD,"ING, A.S.",,,TR,TUR,TURKEY
526995,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
527022,MASTERCARD,CREDIT,BUSINESS,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
527080,MASTERCARD,CREDIT,STANDARD,"ICBC TURKEY BANK, A.S.",,,TR,TUR,TURKEY
527083,MASTERCARD,CREDIT,WORLD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
527110,MASTERCARD,DEBIT,PREPAID,OZANPAY,,,TR,TUR,TURKEY
527111,MASTERCARD,DEBIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
527149,MASTERCARD,DEBIT,PREPAID,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
527192,MASTERCARD,DEBIT,PREPAID,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
527284,MASTERCARD,CREDIT,BUSINESS,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
527325,MASTERCARD,DEBIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
527327,MASTERCARD,CREDIT,STANDARD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
527369,MASTERCARD,CREDIT,PLATINUM,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
527383,MASTERCARD,CREDIT,WORLD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
527396,MASTERCARD,CREDIT,PLATINUM,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
527573,MASTERCARD,DEBIT,PREPAID,"BURGAN BANK, A.S.",,,TR,TUR,TURKEY
527590,MASTERCARD,DEBIT,PREPAID,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
527682,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
527737,MASTERCARD,CREDIT,PREFERRED BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
527749,MASTERCARD,CREDIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
527765,MASTERCARD,CREDIT,GOLD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
527823,MASTERCARD,DEBIT,PREPAID,BIRLESIK ODEME HIZMETLERI VE ELEKTRONIK PARA AS,,,TR,TUR,TURKEY
528064,MASTERCARD,CREDIT,STANDARD,"ODEA BANK, A.S.",,,TR,TUR,TURKEY
528133,MASTERCARD,DEBIT,STANDARD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
528208,MASTERCARD,DEBIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
528246,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
528293,MASTERCARD,CREDIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
